timestamp,resource_type,container_count,iteration,cpu_percent,memory_mb,cpu_ratio_system,mem_ratio_system
1770309025.069042952,network,4,12,0.98,514.809,0.0408,0.5468
1770309026.089647936,network,4,12,0.00,514.809,0.0000,0.5468
1770309027.110547381,network,4,12,2.94,514.809,0.1225,0.5468
1770309028.132360184,network,4,12,0.00,514.809,0.0000,0.5468
1770309032.734622259,network,4,13,3.91,514.832,0.1629,0.5469
1770309033.758538937,network,4,13,4.88,514.832,0.2033,0.5469
1770309034.782289449,network,4,13,0.00,514.832,0.0000,0.5469
1770309035.806544509,network,4,13,0.98,514.832,0.0408,0.5469
1770309036.828436816,network,4,13,1.96,514.832,0.0817,0.5469
1770309037.848858015,network,4,13,0.98,514.832,0.0408,0.5469
1770309038.869115476,network,4,13,0.00,514.832,0.0000,0.5469
1770309039.889446937,network,4,13,0.98,514.832,0.0408,0.5469
1770309040.910160927,network,4,13,0.98,514.832,0.0408,0.5469
1770309041.931192378,network,4,13,0.98,514.832,0.0408,0.5469
1770309042.951684832,network,4,13,1.96,514.832,0.0817,0.5469
1770309043.972128275,network,4,13,0.00,514.832,0.0000,0.5469
1770309044.992673939,network,4,13,0.00,514.832,0.0000,0.5469
1770309046.013257223,network,4,13,1.96,514.832,0.0817,0.5469
1770309047.033318216,network,4,13,0.00,514.832,0.0000,0.5469
1770309048.054407399,network,4,13,1.96,514.832,0.0817,0.5469
1770309049.076029131,network,4,13,0.98,514.832,0.0408,0.5469
1770309050.097002598,network,4,13,0.98,514.832,0.0408,0.5469
1770309051.117438343,network,4,13,0.00,514.832,0.0000,0.5469
1770309052.137552193,network,4,13,1.96,514.832,0.0817,0.5469
1770309053.158055975,network,4,13,0.00,514.832,0.0000,0.5469
1770309054.178651988,network,4,13,1.96,514.832,0.0817,0.5469
1770309055.201495481,network,4,13,0.98,514.832,0.0408,0.5469
1770309059.918632935,network,4,14,3.89,514.785,0.1621,0.5468
1770309060.945938702,network,4,14,4.88,514.785,0.2033,0.5468
1770309061.969914121,network,4,14,0.00,514.785,0.0000,0.5468
1770309062.993490533,network,4,14,0.98,514.785,0.0408,0.5468
1770309064.015289649,network,4,14,0.98,514.785,0.0408,0.5468
1770309065.036580578,network,4,14,0.98,514.785,0.0408,0.5468
1770309066.057150643,network,4,14,0.98,514.785,0.0408,0.5468
1770309067.078227070,network,4,14,0.98,514.785,0.0408,0.5468
1770309068.099068364,network,4,14,0.98,514.785,0.0408,0.5468
1770309069.119499955,network,4,14,0.98,514.785,0.0408,0.5468
1770309070.141158911,network,4,14,0.00,514.785,0.0000,0.5468
1770309071.162239612,network,4,14,1.96,514.785,0.0817,0.5468
1770309072.182500791,network,4,14,0.00,514.785,0.0000,0.5468
1770309073.202834698,network,4,14,0.98,514.785,0.0408,0.5468
1770309074.223172591,network,4,14,1.96,514.785,0.0817,0.5468
1770309075.243489171,network,4,14,0.00,514.785,0.0000,0.5468
1770309076.263692544,network,4,14,0.98,514.785,0.0408,0.5468
1770309077.285199793,network,4,14,0.98,514.785,0.0408,0.5468
1770309078.305771381,network,4,14,0.98,514.785,0.0408,0.5468
1770309079.325905168,network,4,14,0.98,514.785,0.0408,0.5468
1770309080.346152676,network,4,14,0.98,514.785,0.0408,0.5468
1770309081.366617540,network,4,14,1.96,514.785,0.0817,0.5468
1770309082.389802321,network,4,14,0.00,514.785,0.0000,0.5468
1770309087.111885486,network,4,15,2.93,514.809,0.1221,0.5468
1770309088.136054671,network,4,15,4.88,514.809,0.2033,0.5468
1770309089.160028683,network,4,15,0.98,514.809,0.0408,0.5468
1770309090.183468315,network,4,15,0.98,514.809,0.0408,0.5468
1770309091.204374133,network,4,15,0.98,514.809,0.0408,0.5468
1770309092.224754726,network,4,15,0.98,514.809,0.0408,0.5468
1770309093.246438075,network,4,15,0.98,514.809,0.0408,0.5468
1770309094.267069167,network,4,15,0.98,514.809,0.0408,0.5468
1770309095.287423850,network,4,15,0.98,514.809,0.0408,0.5468
1770309096.307579588,network,4,15,0.98,514.809,0.0408,0.5468
1770309097.328083157,network,4,15,0.98,514.809,0.0408,0.5468
1770309098.348090796,network,4,15,0.98,514.809,0.0408,0.5468
1770309099.368330818,network,4,15,0.00,514.809,0.0000,0.5468
1770309100.388577008,network,4,15,0.98,514.809,0.0408,0.5468
1770309101.409283677,network,4,15,0.98,514.809,0.0408,0.5468
1770309102.429235536,network,4,15,0.98,514.809,0.0408,0.5468
1770309103.449194955,network,4,15,0.98,514.809,0.0408,0.5468
1770309104.469345629,network,4,15,0.98,514.809,0.0408,0.5468
1770309105.489491689,network,4,15,0.98,514.809,0.0408,0.5468
1770309106.509401739,network,4,15,0.00,514.809,0.0000,0.5468
1770309107.529339458,network,4,15,1.96,514.809,0.0817,0.5468
1770309108.549882586,network,4,15,0.98,514.809,0.0408,0.5468
1770309109.574089332,network,4,15,0.98,514.809,0.0408,0.5468
1770309114.458298024,network,4,16,3.90,514.801,0.1625,0.5468
1770309115.484767485,network,4,16,3.90,514.801,0.1625,0.5468
1770309116.510110358,network,4,16,1.95,514.801,0.0813,0.5468
1770309117.534277380,network,4,16,0.00,514.801,0.0000,0.5468
1770309118.556476618,network,4,16,0.98,514.801,0.0408,0.5468
1770309119.577238761,network,4,16,0.98,514.801,0.0408,0.5468
1770309120.597754104,network,4,16,0.98,514.801,0.0408,0.5468
1770309121.618329604,network,4,16,0.98,514.801,0.0408,0.5468
1770309122.638519360,network,4,16,0.98,514.801,0.0408,0.5468
1770309123.658723365,network,4,16,0.98,514.801,0.0408,0.5468
1770309124.679477340,network,4,16,0.98,514.801,0.0408,0.5468
1770309125.699625016,network,4,16,0.00,514.801,0.0000,0.5468
1770309126.720777846,network,4,16,1.96,514.801,0.0817,0.5468
1770309127.741672605,network,4,16,0.00,514.801,0.0000,0.5468
1770309128.763001834,network,4,16,1.96,514.801,0.0817,0.5468
1770309129.783994251,network,4,16,0.00,514.801,0.0000,0.5468
1770309130.804781295,network,4,16,1.96,514.801,0.0817,0.5468
1770309131.825462161,network,4,16,0.00,514.801,0.0000,0.5468
1770309132.846966439,network,4,16,0.98,514.801,0.0408,0.5468
1770309133.867650511,network,4,16,0.98,514.801,0.0408,0.5468
1770309134.888308986,network,4,16,0.00,514.801,0.0000,0.5468
1770309135.909291481,network,4,16,1.96,514.801,0.0817,0.5468
1770309136.931930148,network,4,16,1.95,514.801,0.0813,0.5468
1770309141.519795296,network,4,17,3.91,514.82,0.1629,0.5468
1770309142.543606538,network,4,17,3.91,514.82,0.1629,0.5468
1770309143.567258953,network,4,17,1.95,514.82,0.0813,0.5468
1770309144.590668528,network,4,17,0.00,514.82,0.0000,0.5468
1770309145.611700757,network,4,17,1.96,514.82,0.0817,0.5468
1770309146.632754418,network,4,17,0.00,514.82,0.0000,0.5468
1770309147.653441920,network,4,17,0.98,514.82,0.0408,0.5468
1770309148.674917050,network,4,17,0.98,514.82,0.0408,0.5468
1770309149.695855037,network,4,17,0.98,514.82,0.0408,0.5468
1770309150.716158683,network,4,17,0.98,514.82,0.0408,0.5468
1770309151.736196127,network,4,17,0.00,514.82,0.0000,0.5468
1770309152.756676924,network,4,17,1.96,514.82,0.0817,0.5468
1770309153.778622444,network,4,17,0.98,514.82,0.0408,0.5468
1770309154.799667469,network,4,17,0.98,514.82,0.0408,0.5468
1770309155.819889363,network,4,17,0.98,514.82,0.0408,0.5468
1770309156.839952211,network,4,17,0.98,514.82,0.0408,0.5468
1770309157.860057079,network,4,17,0.00,514.82,0.0000,0.5468
1770309158.880589499,network,4,17,1.96,514.82,0.0817,0.5468
1770309159.901513140,network,4,17,0.00,514.82,0.0000,0.5468
1770309160.922210761,network,4,17,1.96,514.82,0.0817,0.5468
1770309161.942575156,network,4,17,0.00,514.82,0.0000,0.5468
1770309162.963128417,network,4,17,1.96,514.82,0.0817,0.5468
1770309163.985637267,network,4,17,0.98,514.82,0.0408,0.5468
1770309165.007943859,network,4,17,2.93,514.82,0.1221,0.5468
1770309168.775267780,network,4,18,3.90,514.805,0.1625,0.5468
1770309169.799272293,network,4,18,3.91,514.805,0.1629,0.5468
1770309170.823264171,network,4,18,0.98,514.805,0.0408,0.5468
1770309171.847294522,network,4,18,0.98,514.805,0.0408,0.5468
1770309172.868554261,network,4,18,0.98,514.805,0.0408,0.5468
1770309173.889095768,network,4,18,0.98,514.805,0.0408,0.5468
1770309174.909597881,network,4,18,0.98,514.805,0.0408,0.5468
1770309175.931322101,network,4,18,0.98,514.805,0.0408,0.5468
1770309176.952191720,network,4,18,0.98,514.805,0.0408,0.5468
1770309177.972602736,network,4,18,0.98,514.805,0.0408,0.5468
1770309178.992920606,network,4,18,0.00,514.805,0.0000,0.5468
1770309180.014295627,network,4,18,1.96,514.805,0.0817,0.5468
1770309181.035306172,network,4,18,0.00,514.805,0.0000,0.5468
1770309182.056076966,network,4,18,1.96,514.805,0.0817,0.5468
1770309183.076652384,network,4,18,0.00,514.805,0.0000,0.5468
1770309184.097087988,network,4,18,0.98,514.805,0.0408,0.5468
1770309185.117324726,network,4,18,0.98,514.805,0.0408,0.5468
1770309186.137321913,network,4,18,0.98,514.805,0.0408,0.5468
1770309187.157455721,network,4,18,0.98,514.805,0.0408,0.5468
1770309188.178433949,network,4,18,0.98,514.805,0.0408,0.5468
1770309189.199400625,network,4,18,0.00,514.805,0.0000,0.5468
1770309190.219918928,network,4,18,1.96,514.805,0.0817,0.5468
1770309191.242722890,network,4,18,1.96,514.805,0.0817,0.5468
1770309196.030063004,network,4,19,2.93,514.805,0.1221,0.5468
1770309197.053678900,network,4,19,3.91,514.805,0.1629,0.5468
1770309198.078393456,network,4,19,0.98,514.805,0.0408,0.5468
1770309199.102746200,network,4,19,0.98,514.805,0.0408,0.5468
1770309200.124006919,network,4,19,0.98,514.805,0.0408,0.5468
1770309201.144363694,network,4,19,0.98,514.805,0.0408,0.5468
1770309202.164669800,network,4,19,0.98,514.805,0.0408,0.5468
1770309203.186069327,network,4,19,0.98,514.805,0.0408,0.5468
1770309204.206727625,network,4,19,0.98,514.805,0.0408,0.5468
1770309205.228148208,network,4,19,0.98,514.805,0.0408,0.5468
1770309206.248544484,network,4,19,0.98,514.805,0.0408,0.5468
1770309207.269062202,network,4,19,0.98,514.805,0.0408,0.5468
1770309208.289168650,network,4,19,0.98,514.805,0.0408,0.5468
1770309209.309618272,network,4,19,0.00,514.805,0.0000,0.5468
1770309210.330492183,network,4,19,1.96,514.805,0.0817,0.5468
1770309211.350868955,network,4,19,0.00,514.805,0.0000,0.5468
1770309212.371216310,network,4,19,0.98,514.805,0.0408,0.5468
1770309213.391954187,network,4,19,0.98,514.805,0.0408,0.5468
1770309214.412543267,network,4,19,0.98,514.805,0.0408,0.5468
1770309215.433180370,network,4,19,0.98,514.805,0.0408,0.5468
1770309216.454073470,network,4,19,0.98,514.805,0.0408,0.5468
1770309217.474397048,network,4,19,0.98,514.805,0.0408,0.5468
1770309218.496754207,network,4,19,0.98,514.805,0.0408,0.5468
1770309219.519285796,network,4,19,1.95,514.805,0.0813,0.5468
1770309223.414046464,network,4,20,3.91,514.828,0.1629,0.5469
1770309224.438309970,network,4,20,3.91,514.828,0.1629,0.5469
1770309225.461724042,network,4,20,1.95,514.828,0.0813,0.5469
1770309226.484980192,network,4,20,0.00,514.828,0.0000,0.5469
1770309227.505797008,network,4,20,1.96,514.828,0.0817,0.5469
1770309228.528123164,network,4,20,0.00,514.828,0.0000,0.5469
1770309229.549079956,network,4,20,0.98,514.828,0.0408,0.5469
1770309230.571086655,network,4,20,0.98,514.828,0.0408,0.5469
1770309231.592433856,network,4,20,0.98,514.828,0.0408,0.5469
1770309232.613403243,network,4,20,0.98,514.828,0.0408,0.5469
1770309233.634330456,network,4,20,0.00,514.828,0.0000,0.5469
1770309234.654543047,network,4,20,1.96,514.828,0.0817,0.5469
1770309235.675561886,network,4,20,0.00,514.828,0.0000,0.5469
1770309236.696419433,network,4,20,1.96,514.828,0.0817,0.5469
1770309237.716616283,network,4,20,0.00,514.828,0.0000,0.5469
1770309238.737270503,network,4,20,1.96,514.828,0.0817,0.5469
1770309239.758552913,network,4,20,0.00,514.828,0.0000,0.5469
1770309240.779261977,network,4,20,0.98,514.828,0.0408,0.5469
1770309241.800184906,network,4,20,0.98,514.828,0.0408,0.5469
1770309242.821039139,network,4,20,0.98,514.828,0.0408,0.5469
1770309243.841938283,network,4,20,0.98,514.828,0.0408,0.5469
1770309244.862900947,network,4,20,0.98,514.828,0.0408,0.5469
1770309245.883460121,network,4,20,1.96,514.828,0.0817,0.5469
1770309246.906264869,network,4,20,0.00,514.828,0.0000,0.5469
1770309251.259241124,network,4,21,3.91,514.824,0.1629,0.5468
1770309252.282906362,network,4,21,3.91,514.824,0.1629,0.5468
1770309253.307370846,network,4,21,0.98,514.824,0.0408,0.5468
1770309254.331042752,network,4,21,0.98,514.824,0.0408,0.5468
1770309255.352961114,network,4,21,1.96,514.824,0.0817,0.5468
1770309256.374191233,network,4,21,0.00,514.824,0.0000,0.5468
1770309257.394427199,network,4,21,0.98,514.824,0.0408,0.5468
1770309258.415474408,network,4,21,0.98,514.824,0.0408,0.5468
1770309259.436451447,network,4,21,0.00,514.824,0.0000,0.5468
1770309260.457047922,network,4,21,1.96,514.824,0.0817,0.5468
1770309261.477577049,network,4,21,0.98,514.824,0.0408,0.5468
1770309262.498022081,network,4,21,0.00,514.824,0.0000,0.5468
1770309263.519371176,network,4,21,1.96,514.824,0.0817,0.5468
1770309264.540339070,network,4,21,0.00,514.824,0.0000,0.5468
1770309265.561078901,network,4,21,0.98,514.824,0.0408,0.5468
1770309266.581792322,network,4,21,0.98,514.824,0.0408,0.5468
1770309267.602394423,network,4,21,0.98,514.824,0.0408,0.5468
1770309268.622674725,network,4,21,0.98,514.824,0.0408,0.5468
1770309269.644177048,network,4,21,0.98,514.824,0.0408,0.5468
1770309270.665074323,network,4,21,0.00,514.824,0.0000,0.5468
1770309271.685457431,network,4,21,0.98,514.824,0.0408,0.5468
1770309272.705859811,network,4,21,1.96,514.824,0.0817,0.5468
1770309273.729531259,network,4,21,0.98,514.824,0.0408,0.5468
1770309278.386005029,network,4,22,3.91,514.801,0.1629,0.5468
1770309279.409626088,network,4,22,3.91,514.801,0.1629,0.5468
1770309280.434411408,network,4,22,1.95,514.801,0.0813,0.5468
1770309281.457541188,network,4,22,0.00,514.801,0.0000,0.5468
1770309282.478984725,network,4,22,1.96,514.801,0.0817,0.5468
1770309283.499735712,network,4,22,0.00,514.801,0.0000,0.5468
1770309284.520738600,network,4,22,1.96,514.801,0.0817,0.5468
1770309285.541416978,network,4,22,0.00,514.801,0.0000,0.5468
1770309286.561591180,network,4,22,0.98,514.801,0.0408,0.5468
1770309287.583189495,network,4,22,0.00,514.801,0.0000,0.5468
1770309288.604654329,network,4,22,1.96,514.801,0.0817,0.5468
1770309289.625891408,network,4,22,0.00,514.801,0.0000,0.5468
1770309290.647596052,network,4,22,1.96,514.801,0.0817,0.5468
1770309291.668827476,network,4,22,0.00,514.801,0.0000,0.5468
1770309292.689478209,network,4,22,1.96,514.801,0.0817,0.5468
1770309293.710008586,network,4,22,0.00,514.801,0.0000,0.5468
1770309294.730501889,network,4,22,0.98,514.801,0.0408,0.5468
1770309295.751095346,network,4,22,0.98,514.801,0.0408,0.5468
1770309296.771813490,network,4,22,0.98,514.801,0.0408,0.5468
1770309297.792508965,network,4,22,0.98,514.801,0.0408,0.5468
1770309298.813705761,network,4,22,0.00,514.801,0.0000,0.5468
1770309299.834835402,network,4,22,1.96,514.801,0.0817,0.5468
1770309300.857705687,network,4,22,1.96,514.801,0.0817,0.5468
1770309305.638943651,network,4,23,3.90,514.766,0.1625,0.5468
1770309306.663693887,network,4,23,3.91,514.766,0.1629,0.5468
1770309307.687719106,network,4,23,1.95,514.766,0.0813,0.5468
1770309308.711200743,network,4,23,0.00,514.766,0.0000,0.5468
1770309309.732723131,network,4,23,1.96,514.766,0.0817,0.5468
1770309310.753921802,network,4,23,0.00,514.766,0.0000,0.5468
1770309311.775353088,network,4,23,0.98,514.766,0.0408,0.5468
1770309312.795977409,network,4,23,0.98,514.766,0.0408,0.5468
1770309313.816883241,network,4,23,0.98,514.766,0.0408,0.5468
1770309314.837446238,network,4,23,0.98,514.766,0.0408,0.5468
1770309315.858377083,network,4,23,0.00,514.766,0.0000,0.5468
1770309316.879300388,network,4,23,1.96,514.766,0.0817,0.5468
1770309317.899465644,network,4,23,0.00,514.766,0.0000,0.5468
1770309318.919736852,network,4,23,1.96,514.766,0.0817,0.5468
1770309319.939859383,network,4,23,0.00,514.766,0.0000,0.5468
1770309320.960021031,network,4,23,0.98,514.766,0.0408,0.5468
1770309321.980507316,network,4,23,0.98,514.766,0.0408,0.5468
1770309323.001604668,network,4,23,1.96,514.766,0.0817,0.5468
1770309324.022096941,network,4,23,0.00,514.766,0.0000,0.5468
1770309325.043727614,network,4,23,0.98,514.766,0.0408,0.5468
1770309326.064387394,network,4,23,0.98,514.766,0.0408,0.5468
1770309327.084989698,network,4,23,0.98,514.766,0.0408,0.5468
1770309328.108540156,network,4,23,1.96,514.766,0.0817,0.5468
1770309332.753355241,network,4,24,2.93,514.828,0.1221,0.5469
1770309333.777001529,network,4,24,4.88,514.828,0.2033,0.5469
1770309334.801760715,network,4,24,0.98,514.828,0.0408,0.5469
1770309335.825148112,network,4,24,1.96,514.828,0.0817,0.5469
1770309336.846310893,network,4,24,0.00,514.828,0.0000,0.5469
1770309337.866955294,network,4,24,1.96,514.828,0.0817,0.5469
1770309338.888438715,network,4,24,0.00,514.828,0.0000,0.5469
1770309339.909810382,network,4,24,1.96,514.828,0.0817,0.5469
1770309340.930710109,network,4,24,0.00,514.828,0.0000,0.5469
1770309341.951720508,network,4,24,0.98,514.828,0.0408,0.5469
1770309342.972668323,network,4,24,0.98,514.828,0.0408,0.5469
1770309343.993670572,network,4,24,0.00,514.828,0.0000,0.5469
1770309345.014197605,network,4,24,1.96,514.828,0.0817,0.5469
1770309346.035380238,network,4,24,0.98,514.828,0.0408,0.5469
1770309347.056410628,network,4,24,0.98,514.828,0.0408,0.5469
1770309348.076913652,network,4,24,0.00,514.828,0.0000,0.5469
1770309349.097139764,network,4,24,0.98,514.828,0.0408,0.5469
1770309350.117836275,network,4,24,0.98,514.828,0.0408,0.5469
1770309351.138303443,network,4,24,0.98,514.828,0.0408,0.5469
1770309352.159197066,network,4,24,0.98,514.828,0.0408,0.5469
1770309353.180041907,network,4,24,0.98,514.828,0.0408,0.5469
1770309354.200478650,network,4,24,1.96,514.828,0.0817,0.5469
1770309355.222293958,network,4,24,0.98,514.828,0.0408,0.5469
1770309359.890064912,network,4,25,3.91,514.809,0.1629,0.5468
1770309360.914087490,network,4,25,3.90,514.809,0.1625,0.5468
1770309361.938286311,network,4,25,1.95,514.809,0.0813,0.5468
1770309362.961922880,network,4,25,0.00,514.809,0.0000,0.5468
1770309363.982969775,network,4,25,0.98,514.809,0.0408,0.5468
1770309365.003385348,network,4,25,0.98,514.809,0.0408,0.5468
1770309366.024703159,network,4,25,1.96,514.809,0.0817,0.5468
1770309367.045387388,network,4,25,0.00,514.809,0.0000,0.5468
1770309368.065808864,network,4,25,0.98,514.809,0.0408,0.5468
1770309369.086348043,network,4,25,0.00,514.809,0.0000,0.5468
1770309370.106681012,network,4,25,1.96,514.809,0.0817,0.5468
1770309371.127939551,network,4,25,0.00,514.809,0.0000,0.5468
1770309372.148685691,network,4,25,1.96,514.809,0.0817,0.5468
1770309373.169313149,network,4,25,0.00,514.809,0.0000,0.5468
1770309374.189470146,network,4,25,0.98,514.809,0.0408,0.5468
1770309375.209798941,network,4,25,0.98,514.809,0.0408,0.5468
1770309376.231197698,network,4,25,0.98,514.809,0.0408,0.5468
1770309377.252010791,network,4,25,0.98,514.809,0.0408,0.5468
1770309378.272165585,network,4,25,0.00,514.809,0.0000,0.5468
1770309379.292511701,network,4,25,1.96,514.809,0.0817,0.5468
1770309380.312630866,network,4,25,0.98,514.809,0.0408,0.5468
1770309381.333233012,network,4,25,0.98,514.809,0.0408,0.5468
1770309382.356205832,network,4,25,0.98,514.809,0.0408,0.5468
1770309387.024334107,network,4,26,3.91,514.805,0.1629,0.5468
1770309388.049947299,network,4,26,4.88,514.805,0.2033,0.5468
1770309389.074271849,network,4,26,0.00,514.805,0.0000,0.5468
1770309390.097434301,network,4,26,0.98,514.805,0.0408,0.5468
1770309391.117752203,network,4,26,1.96,514.805,0.0817,0.5468
1770309392.138005190,network,4,26,0.98,514.805,0.0408,0.5468
1770309393.159537402,network,4,26,0.00,514.805,0.0000,0.5468
1770309394.180523008,network,4,26,1.96,514.805,0.0817,0.5468
1770309395.201201825,network,4,26,0.00,514.805,0.0000,0.5468
1770309396.221452662,network,4,26,0.98,514.805,0.0408,0.5468
1770309397.241592543,network,4,26,0.98,514.805,0.0408,0.5468
1770309398.262673102,network,4,26,0.00,514.805,0.0000,0.5468
1770309399.282933681,network,4,26,1.96,514.805,0.0817,0.5468
1770309400.304569519,network,4,26,0.00,514.805,0.0000,0.5468
1770309401.325435917,network,4,26,1.96,514.805,0.0817,0.5468
1770309402.346918335,network,4,26,0.00,514.805,0.0000,0.5468
1770309403.368052193,network,4,26,1.96,514.805,0.0817,0.5468
1770309404.388595562,network,4,26,0.00,514.805,0.0000,0.5468
1770309405.409475061,network,4,26,0.98,514.805,0.0408,0.5468
1770309406.430454263,network,4,26,0.98,514.805,0.0408,0.5468
1770309407.450906674,network,4,26,0.98,514.805,0.0408,0.5468
1770309408.471174493,network,4,26,1.96,514.805,0.0817,0.5468
1770309409.494195016,network,4,26,0.98,514.805,0.0408,0.5468
1770309414.136546493,network,4,27,2.93,514.801,0.1221,0.5468
1770309415.160602912,network,4,27,3.90,514.801,0.1625,0.5468
1770309416.185345308,network,4,27,0.98,514.801,0.0408,0.5468
1770309417.209478048,network,4,27,0.98,514.801,0.0408,0.5468
1770309418.231457048,network,4,27,1.96,514.801,0.0817,0.5468
1770309419.252305584,network,4,27,0.00,514.801,0.0000,0.5468
1770309420.272658734,network,4,27,0.98,514.801,0.0408,0.5468
1770309421.293552505,network,4,27,0.98,514.801,0.0408,0.5468
1770309422.315051358,network,4,27,0.98,514.801,0.0408,0.5468
1770309423.336234622,network,4,27,0.98,514.801,0.0408,0.5468
1770309424.356695096,network,4,27,0.00,514.801,0.0000,0.5468
1770309425.378047025,network,4,27,1.96,514.801,0.0817,0.5468
1770309426.399146254,network,4,27,0.98,514.801,0.0408,0.5468
1770309427.419789210,network,4,27,0.98,514.801,0.0408,0.5468
1770309428.440373884,network,4,27,0.00,514.801,0.0000,0.5468
1770309429.460855250,network,4,27,1.96,514.801,0.0817,0.5468
1770309430.481231315,network,4,27,0.98,514.801,0.0408,0.5468
1770309431.502215890,network,4,27,0.00,514.801,0.0000,0.5468
1770309432.523363702,network,4,27,0.98,514.801,0.0408,0.5468
1770309433.543682313,network,4,27,0.98,514.801,0.0408,0.5468
1770309434.565064175,network,4,27,0.98,514.801,0.0408,0.5468
1770309435.586273404,network,4,27,1.95,514.801,0.0813,0.5468
1770309436.609336908,network,4,27,0.00,514.801,0.0000,0.5468
1770309441.301165605,network,4,28,3.91,514.812,0.1629,0.5468
1770309442.325275490,network,4,28,3.91,514.812,0.1629,0.5468
1770309443.349172269,network,4,28,0.98,514.812,0.0408,0.5468
1770309444.372753962,network,4,28,1.96,514.812,0.0817,0.5468
1770309445.394632289,network,4,28,0.00,514.812,0.0000,0.5468
1770309446.416087293,network,4,28,1.96,514.812,0.0817,0.5468
1770309447.437390970,network,4,28,0.00,514.812,0.0000,0.5468
1770309448.458138434,network,4,28,0.98,514.812,0.0408,0.5468
1770309449.478482729,network,4,28,0.98,514.812,0.0408,0.5468
1770309450.499584865,network,4,28,0.98,514.812,0.0408,0.5468
1770309451.520714466,network,4,28,0.98,514.812,0.0408,0.5468
1770309452.541343729,network,4,28,0.98,514.812,0.0408,0.5468
1770309453.561848686,network,4,28,0.98,514.812,0.0408,0.5468
1770309454.582321519,network,4,28,0.00,514.812,0.0000,0.5468
1770309455.602813475,network,4,28,1.96,514.812,0.0817,0.5468
1770309456.623338542,network,4,28,0.00,514.812,0.0000,0.5468
1770309457.643500460,network,4,28,1.96,514.812,0.0817,0.5468
1770309458.664217266,network,4,28,0.00,514.812,0.0000,0.5468
1770309459.684654772,network,4,28,1.96,514.812,0.0817,0.5468
1770309460.706529964,network,4,28,0.00,514.812,0.0000,0.5468
1770309461.727491155,network,4,28,0.98,514.812,0.0408,0.5468
1770309462.748507889,network,4,28,1.95,514.812,0.0813,0.5468
1770309463.771947685,network,4,28,0.98,514.812,0.0408,0.5468
1770309468.666632089,network,4,29,3.91,514.812,0.1629,0.5468
1770309469.690927847,network,4,29,3.91,514.812,0.1629,0.5468
1770309470.714669393,network,4,29,0.98,514.812,0.0408,0.5468
1770309471.739217012,network,4,29,1.95,514.812,0.0813,0.5468
1770309472.760947638,network,4,29,0.00,514.812,0.0000,0.5468
1770309473.781969089,network,4,29,0.98,514.812,0.0408,0.5468
1770309474.802808554,network,4,29,0.98,514.812,0.0408,0.5468
1770309475.824329023,network,4,29,0.98,514.812,0.0408,0.5468
1770309476.845435857,network,4,29,0.98,514.812,0.0408,0.5468
1770309477.866592421,network,4,29,0.98,514.812,0.0408,0.5468
1770309478.887459546,network,4,29,0.98,514.812,0.0408,0.5468
1770309479.908912623,network,4,29,0.98,514.812,0.0408,0.5468
1770309480.929900525,network,4,29,0.00,514.812,0.0000,0.5468
1770309481.950704535,network,4,29,1.96,514.812,0.0817,0.5468
1770309482.971789443,network,4,29,0.98,514.812,0.0408,0.5468
1770309483.992557399,network,4,29,0.00,514.812,0.0000,0.5468
1770309485.012739983,network,4,29,1.96,514.812,0.0817,0.5468
1770309486.033451285,network,4,29,0.00,514.812,0.0000,0.5468
1770309487.053925906,network,4,29,0.98,514.812,0.0408,0.5468
1770309488.074266641,network,4,29,0.98,514.812,0.0408,0.5468
1770309489.095507893,network,4,29,0.98,514.812,0.0408,0.5468
1770309490.116648393,network,4,29,1.95,514.812,0.0813,0.5468
1770309491.140713933,network,4,29,0.98,514.812,0.0408,0.5468
1770309492.162411768,network,4,29,1.95,514.812,0.0813,0.5468
1770309496.079656277,network,4,30,2.93,514.793,0.1221,0.5468
1770309497.103612793,network,4,30,3.90,514.793,0.1625,0.5468
1770309498.127877931,network,4,30,0.98,514.793,0.0408,0.5468
1770309499.151327612,network,4,30,0.98,514.793,0.0408,0.5468
1770309500.171994059,network,4,30,0.98,514.793,0.0408,0.5468
1770309501.192743160,network,4,30,0.98,514.793,0.0408,0.5468
1770309502.214957866,network,4,30,0.98,514.793,0.0408,0.5468
1770309503.235907375,network,4,30,0.98,514.793,0.0408,0.5468
1770309504.257557036,network,4,30,0.98,514.793,0.0408,0.5468
1770309505.278841091,network,4,30,0.98,514.793,0.0408,0.5468
1770309506.299581143,network,4,30,0.00,514.793,0.0000,0.5468
1770309507.320757056,network,4,30,1.96,514.793,0.0817,0.5468
1770309508.341592870,network,4,30,0.00,514.793,0.0000,0.5468
1770309509.362896936,network,4,30,1.96,514.793,0.0817,0.5468
1770309510.383831279,network,4,30,0.00,514.793,0.0000,0.5468
1770309511.404744618,network,4,30,0.98,514.793,0.0408,0.5468
1770309512.425776249,network,4,30,1.96,514.793,0.0817,0.5468
1770309513.446315862,network,4,30,0.00,514.793,0.0000,0.5468
1770309514.466585029,network,4,30,0.98,514.793,0.0408,0.5468
1770309515.486710016,network,4,30,0.98,514.793,0.0408,0.5468
1770309516.507121040,network,4,30,0.98,514.793,0.0408,0.5468
1770309517.527560572,network,4,30,1.96,514.793,0.0817,0.5468
1770309518.550717802,network,4,30,0.00,514.793,0.0000,0.5468
